epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
675,1495.07,0.01813,0.83974,1,1.44521,0.0066637,0.0066637,0.0066637
676,1497.31,0.01747,0.83333,1,1.43242,0.00665875,0.00665875,0.00665875
677,1499.55,0.01697,0.83333,1,1.40483,0.0066538,0.0066538,0.0066538
678,1501.82,0.0141,0.83974,1,1.29429,0.00664885,0.00664885,0.00664885
679,1504.16,0.01515,0.85256,1,1.19238,0.0066439,0.0066439,0.0066439
680,1506.43,0.01637,0.85256,1,1.20364,0.00663895,0.00663895,0.00663895
681,1508.75,0.01709,0.85256,1,1.16992,0.006634,0.006634,0.006634
682,1511.03,0.01268,0.85256,1,1.21455,0.00662905,0.00662905,0.00662905
683,1513.33,0.02888,0.85256,1,1.21426,0.0066241,0.0066241,0.0066241
684,1515.6,0.01279,0.85897,1,1.26163,0.00661915,0.00661915,0.00661915
685,1517.92,0.02543,0.85256,1,1.31128,0.0066142,0.0066142,0.0066142
686,1520.17,0.02544,0.83974,1,1.4177,0.00660925,0.00660925,0.00660925
687,1522.42,0.02044,0.83974,1,1.44482,0.0066043,0.0066043,0.0066043
688,1524.69,0.02857,0.83974,1,1.39795,0.00659935,0.00659935,0.00659935
689,1526.96,0.01757,0.85256,1,1.37656,0.0065944,0.0065944,0.0065944
690,1529.27,0.04054,0.84615,1,1.35566,0.00658945,0.00658945,0.00658945
691,1531.53,0.01942,0.84615,1,1.31606,0.0065845,0.0065845,0.0065845
692,1533.9,0.02616,0.85256,1,1.34438,0.00657955,0.00657955,0.00657955
693,1536.27,0.02283,0.85256,1,1.37349,0.0065746,0.0065746,0.0065746
694,1538.57,0.0132,0.83333,1,1.40518,0.00656965,0.00656965,0.00656965
695,1540.87,0.06315,0.82692,1,1.43599,0.0065647,0.0065647,0.0065647
696,1543.16,0.01618,0.83974,1,1.42275,0.00655975,0.00655975,0.00655975
697,1545.56,0.02154,0.85256,1,1.34756,0.0065548,0.0065548,0.0065548
698,1547.9,0.02215,0.85897,1,1.30156,0.00654985,0.00654985,0.00654985
699,1550.22,0.01121,0.85897,1,1.28398,0.0065449,0.0065449,0.0065449
700,1552.5,0.01613,0.84615,1,1.29277,0.00653995,0.00653995,0.00653995
701,1554.76,0.0713,0.83333,1,1.26562,0.006535,0.006535,0.006535
702,1557.12,0.01896,0.84615,1,1.23101,0.00653005,0.00653005,0.00653005
703,1559.4,0.03987,0.84615,1,1.21724,0.0065251,0.0065251,0.0065251
704,1561.66,0.02226,0.83974,1,1.20303,0.00652015,0.00652015,0.00652015
705,1564,0.02282,0.85256,1,1.22617,0.0065152,0.0065152,0.0065152
706,1566.25,0.04048,0.85256,1,1.25229,0.00651025,0.00651025,0.00651025
707,1568.48,0.03807,0.84615,1,1.28027,0.0065053,0.0065053,0.0065053
708,1570.78,0.01915,0.85256,1,1.32236,0.00650035,0.00650035,0.00650035
709,1573.07,0.02187,0.83333,1,1.38286,0.0064954,0.0064954,0.0064954
710,1575.33,0.01342,0.82692,1,1.41221,0.00649045,0.00649045,0.00649045
711,1577.65,0.02554,0.82051,1,1.41299,0.0064855,0.0064855,0.0064855
712,1579.91,0.01844,0.82051,1,1.51177,0.00648055,0.00648055,0.00648055
713,1582.17,0.03098,0.8141,1,1.53008,0.0064756,0.0064756,0.0064756
714,1584.42,0.03776,0.8141,1,1.4874,0.00647065,0.00647065,0.00647065
715,1586.67,0.01752,0.8141,1,1.40527,0.0064657,0.0064657,0.0064657
716,1588.92,0.02598,0.82051,1,1.35332,0.00646075,0.00646075,0.00646075
717,1591.16,0.01395,0.82692,1,1.32734,0.0064558,0.0064558,0.0064558
718,1593.46,0.04651,0.83974,1,1.29282,0.00645085,0.00645085,0.00645085
719,1595.68,0.02373,0.83974,1,1.23276,0.0064459,0.0064459,0.0064459
720,1597.96,0.01846,0.84615,1,1.12954,0.00644095,0.00644095,0.00644095
721,1600.3,0.02802,0.84615,1,1.10831,0.006436,0.006436,0.006436
722,1602.59,0.04454,0.84615,1,1.09697,0.00643105,0.00643105,0.00643105
723,1604.87,0.0331,0.83974,1,1.14746,0.0064261,0.0064261,0.0064261
724,1607.14,0.028,0.82692,1,1.22915,0.00642115,0.00642115,0.00642115
725,1609.45,0.02691,0.82051,1,1.2479,0.0064162,0.0064162,0.0064162
726,1611.78,0.02385,0.8141,1,1.19346,0.00641125,0.00641125,0.00641125
727,1614.03,0.04019,0.82692,1,1.12207,0.0064063,0.0064063,0.0064063
728,1616.34,0.02824,0.83333,1,1.03838,0.00640135,0.00640135,0.00640135
729,1618.64,0.02154,0.83333,1,1.04644,0.0063964,0.0063964,0.0063964
730,1620.94,0.02312,0.83333,1,1.08428,0.00639145,0.00639145,0.00639145
731,1623.28,0.03847,0.8141,1,1.17898,0.0063865,0.0063865,0.0063865
732,1625.54,0.01622,0.8141,1,1.26104,0.00638155,0.00638155,0.00638155
733,1627.81,0.02643,0.80769,1,1.2894,0.0063766,0.0063766,0.0063766
734,1630.09,0.01496,0.80128,1,1.25669,0.00637165,0.00637165,0.00637165
735,1632.48,0.01171,0.80128,1,1.25137,0.0063667,0.0063667,0.0063667
736,1634.8,0.02278,0.80769,1,1.24312,0.00636175,0.00636175,0.00636175
737,1637.09,0.01827,0.8141,1,1.24873,0.0063568,0.0063568,0.0063568
738,1639.33,0.02251,0.8141,1,1.24961,0.00635185,0.00635185,0.00635185
739,1641.56,0.0158,0.8141,1,1.23047,0.0063469,0.0063469,0.0063469
740,1643.91,0.01991,0.82692,1,1.23839,0.00634195,0.00634195,0.00634195
741,1646.17,0.02628,0.82051,1,1.29219,0.006337,0.006337,0.006337
742,1648.47,0.01447,0.82692,1,1.29824,0.00633205,0.00633205,0.00633205
743,1650.76,0.01211,0.83333,1,1.26592,0.0063271,0.0063271,0.0063271
744,1653.02,0.02119,0.82692,1,1.31064,0.00632215,0.00632215,0.00632215
745,1655.32,0.0269,0.83333,1,1.30762,0.0063172,0.0063172,0.0063172
746,1657.61,0.02886,0.83333,1,1.27078,0.00631225,0.00631225,0.00631225
747,1659.84,0.01461,0.82692,1,1.29785,0.0063073,0.0063073,0.0063073
748,1662.1,0.01721,0.83974,1,1.28292,0.00630235,0.00630235,0.00630235
749,1664.44,0.01281,0.83974,1,1.34102,0.0062974,0.0062974,0.0062974
750,1666.67,0.02527,0.83974,1,1.36719,0.00629245,0.00629245,0.00629245
751,1668.95,0.01069,0.83333,1,1.38774,0.0062875,0.0062875,0.0062875
752,1671.21,0.02447,0.83333,1,1.48687,0.00628255,0.00628255,0.00628255
753,1673.42,0.0162,0.83333,1,1.47852,0.0062776,0.0062776,0.0062776
754,1675.73,0.02396,0.84615,1,1.47891,0.00627265,0.00627265,0.00627265
755,1678.06,0.02761,0.84615,1,1.48711,0.0062677,0.0062677,0.0062677
756,1680.38,0.01492,0.83333,1,1.50681,0.00626275,0.00626275,0.00626275
757,1682.74,0.0099,0.83333,1,1.56357,0.0062578,0.0062578,0.0062578
758,1685.06,0.01685,0.82692,1,1.5187,0.00625285,0.00625285,0.00625285
759,1687.32,0.01401,0.82051,1,1.55449,0.0062479,0.0062479,0.0062479
760,1689.56,0.01885,0.82051,1,1.58359,0.00624295,0.00624295,0.00624295
761,1691.93,0.02957,0.82051,1,1.58848,0.006238,0.006238,0.006238
762,1694.17,0.0132,0.82051,1,1.52354,0.00623305,0.00623305,0.00623305
763,1696.38,0.01463,0.82051,1,1.49902,0.0062281,0.0062281,0.0062281
764,1698.64,0.02929,0.82692,1,1.43804,0.00622315,0.00622315,0.00622315
765,1700.94,0.01704,0.82692,1,1.45664,0.0062182,0.0062182,0.0062182
766,1703.19,0.01555,0.82051,1,1.5124,0.00621325,0.00621325,0.00621325
767,1705.42,0.01395,0.82692,1,1.55981,0.0062083,0.0062083,0.0062083
768,1707.67,0.01293,0.82692,1,1.62383,0.00620335,0.00620335,0.00620335
769,1709.9,0.01286,0.82692,1,1.67412,0.0061984,0.0061984,0.0061984
770,1712.16,0.01822,0.82051,1,1.61834,0.00619345,0.00619345,0.00619345
771,1714.38,0.01463,0.82051,1,1.68125,0.0061885,0.0061885,0.0061885
772,1716.64,0.01605,0.82051,1,1.58931,0.00618355,0.00618355,0.00618355
773,1718.96,0.01718,0.82692,1,1.64707,0.0061786,0.0061786,0.0061786
774,1721.22,0.024,0.83333,1,1.60137,0.00617365,0.00617365,0.00617365
775,1723.49,0.01708,0.82692,1,1.50901,0.0061687,0.0061687,0.0061687
776,1725.81,0.02822,0.82051,1,1.46416,0.00616375,0.00616375,0.00616375
777,1728.03,0.01231,0.82692,1,1.40127,0.0061588,0.0061588,0.0061588
778,1730.27,0.01608,0.82692,1,1.35615,0.00615385,0.00615385,0.00615385
779,1732.49,0.01596,0.82051,1,1.38154,0.0061489,0.0061489,0.0061489
780,1734.77,0.02269,0.8141,1,1.34902,0.00614395,0.00614395,0.00614395
781,1737.03,0.01866,0.82051,1,1.37051,0.006139,0.006139,0.006139
782,1739.3,0.02722,0.83333,1,1.31992,0.00613405,0.00613405,0.00613405
783,1741.52,0.01374,0.83333,1,1.32607,0.0061291,0.0061291,0.0061291
784,1743.78,0.01476,0.83974,1,1.31489,0.00612415,0.00612415,0.00612415
785,1746.05,0.02078,0.84615,1,1.31916,0.0061192,0.0061192,0.0061192
786,1748.38,0.02444,0.84615,1,1.25835,0.00611425,0.00611425,0.00611425
787,1750.64,0.02043,0.83974,1,1.29824,0.0061093,0.0061093,0.0061093
788,1752.91,0.03368,0.83333,1,1.39111,0.00610435,0.00610435,0.00610435
789,1755.16,0.02506,0.82692,1,1.36926,0.0060994,0.0060994,0.0060994
790,1757.48,0.02066,0.83974,1,1.41455,0.00609445,0.00609445,0.00609445
791,1759.84,0.01373,0.84615,1,1.47124,0.0060895,0.0060895,0.0060895
792,1762.31,0.01628,0.83974,1,1.50127,0.00608455,0.00608455,0.00608455
793,1764.57,0.02339,0.83974,1,1.53987,0.0060796,0.0060796,0.0060796
794,1766.9,0.02245,0.82692,1,1.63164,0.00607465,0.00607465,0.00607465
795,1769.21,0.01661,0.83333,1,1.62954,0.0060697,0.0060697,0.0060697
796,1771.57,0.01548,0.82051,1,1.62578,0.00606475,0.00606475,0.00606475
797,1773.86,0.02335,0.8141,1,1.60688,0.0060598,0.0060598,0.0060598
798,1776.13,0.019,0.82051,1,1.6512,0.00605485,0.00605485,0.00605485
799,1778.45,0.02087,0.82051,1,1.67598,0.0060499,0.0060499,0.0060499
800,1780.7,0.01494,0.82692,1,1.69102,0.00604495,0.00604495,0.00604495
801,1782.96,0.01935,0.82692,1,1.60059,0.00604,0.00604,0.00604
802,1785.21,0.01394,0.82692,1,1.53643,0.00603505,0.00603505,0.00603505
803,1787.46,0.01101,0.83333,1,1.50791,0.0060301,0.0060301,0.0060301
804,1789.7,0.013,0.83333,1,1.43281,0.00602515,0.00602515,0.00602515
805,1791.98,0.01586,0.83974,1,1.41953,0.0060202,0.0060202,0.0060202
806,1794.24,0.00726,0.84615,1,1.37139,0.00601525,0.00601525,0.00601525
807,1796.51,0.01663,0.84615,1,1.41543,0.0060103,0.0060103,0.0060103
808,1798.79,0.0153,0.84615,1,1.43398,0.00600535,0.00600535,0.00600535
809,1801.01,0.02328,0.84615,1,1.38867,0.0060004,0.0060004,0.0060004
810,1803.34,0.0189,0.84615,1,1.41729,0.00599545,0.00599545,0.00599545
811,1805.58,0.01224,0.84615,1,1.43506,0.0059905,0.0059905,0.0059905
812,1807.86,0.01837,0.84615,1,1.38662,0.00598555,0.00598555,0.00598555
813,1810.12,0.01536,0.83974,1,1.3615,0.0059806,0.0059806,0.0059806
814,1812.5,0.01329,0.83974,1,1.39912,0.00597565,0.00597565,0.00597565
815,1814.72,0.01491,0.82692,1,1.42729,0.0059707,0.0059707,0.0059707
816,1817,0.02334,0.8141,1,1.43223,0.00596575,0.00596575,0.00596575
817,1819.27,0.01932,0.82051,1,1.40576,0.0059608,0.0059608,0.0059608
818,1821.57,0.01393,0.82051,1,1.40803,0.00595585,0.00595585,0.00595585
819,1823.91,0.01987,0.8141,1,1.37422,0.0059509,0.0059509,0.0059509
820,1826.19,0.01035,0.82692,1,1.35547,0.00594595,0.00594595,0.00594595
821,1828.43,0.01182,0.83333,1,1.31016,0.005941,0.005941,0.005941
822,1830.81,0.02744,0.85256,1,1.31689,0.00593605,0.00593605,0.00593605
823,1833.09,0.01281,0.84615,1,1.29141,0.0059311,0.0059311,0.0059311
824,1835.35,0.00875,0.82692,1,1.29561,0.00592615,0.00592615,0.00592615
825,1837.64,0.01528,0.83974,1,1.29395,0.0059212,0.0059212,0.0059212
826,1839.97,0.01699,0.83974,1,1.32236,0.00591625,0.00591625,0.00591625
827,1842.23,0.01253,0.83974,1,1.29932,0.0059113,0.0059113,0.0059113
828,1844.49,0.03222,0.83974,1,1.29443,0.00590635,0.00590635,0.00590635
829,1846.8,0.01373,0.84615,1,1.26191,0.0059014,0.0059014,0.0059014
830,1849.12,0.0142,0.84615,1,1.2542,0.00589645,0.00589645,0.00589645
831,1851.46,0.01276,0.84615,1,1.30225,0.0058915,0.0058915,0.0058915
832,1853.79,0.01427,0.83974,1,1.30977,0.00588655,0.00588655,0.00588655
833,1856.1,0.0122,0.83974,1,1.31279,0.0058816,0.0058816,0.0058816
834,1858.46,0.02249,0.83974,1,1.28521,0.00587665,0.00587665,0.00587665
835,1860.78,0.02904,0.83974,1,1.25842,0.0058717,0.0058717,0.0058717
836,1863.29,0.01169,0.83974,1,1.26934,0.00586675,0.00586675,0.00586675
837,1865.58,0.01446,0.83974,1,1.25024,0.0058618,0.0058618,0.0058618
838,1867.85,0.02377,0.84615,1,1.2834,0.00585685,0.00585685,0.00585685
839,1870.11,0.01129,0.83974,1,1.24258,0.0058519,0.0058519,0.0058519
840,1872.36,0.01276,0.83974,1,1.27373,0.00584695,0.00584695,0.00584695
841,1874.64,0.02014,0.84615,1,1.2708,0.005842,0.005842,0.005842
842,1876.92,0.01537,0.83974,1,1.22549,0.00583705,0.00583705,0.00583705
843,1879.25,0.01464,0.83333,1,1.20898,0.0058321,0.0058321,0.0058321
844,1881.52,0.02105,0.83974,1,1.1958,0.00582715,0.00582715,0.00582715
845,1883.76,0.0223,0.83974,1,1.22773,0.0058222,0.0058222,0.0058222
846,1886.05,0.01441,0.83974,1,1.21348,0.00581725,0.00581725,0.00581725
847,1888.31,0.017,0.84615,1,1.22734,0.0058123,0.0058123,0.0058123
848,1890.65,0.01258,0.83974,1,1.24961,0.00580735,0.00580735,0.00580735
849,1892.92,0.01746,0.83333,1,1.26875,0.0058024,0.0058024,0.0058024
850,1895.18,0.02079,0.83974,1,1.24316,0.00579745,0.00579745,0.00579745
851,1897.48,0.01342,0.84615,1,1.24712,0.0057925,0.0057925,0.0057925
852,1899.91,0.01184,0.84615,1,1.22075,0.00578755,0.00578755,0.00578755
853,1902.11,0.01085,0.84615,1,1.23135,0.0057826,0.0057826,0.0057826
854,1904.32,0.0164,0.84615,1,1.24023,0.00577765,0.00577765,0.00577765
855,1906.55,0.01243,0.83974,1,1.23691,0.0057727,0.0057727,0.0057727
856,1908.81,0.01716,0.83333,1,1.28281,0.00576775,0.00576775,0.00576775
857,1911.1,0.0312,0.83333,1,1.24248,0.0057628,0.0057628,0.0057628
858,1913.37,0.02291,0.83333,1,1.28672,0.00575785,0.00575785,0.00575785
859,1915.66,0.01092,0.83333,1,1.29526,0.0057529,0.0057529,0.0057529
860,1918,0.01346,0.82692,1,1.28223,0.00574795,0.00574795,0.00574795
861,1920.28,0.01258,0.83333,1,1.32012,0.005743,0.005743,0.005743
862,1922.61,0.01224,0.83974,1,1.31133,0.00573805,0.00573805,0.00573805
863,1924.91,0.01616,0.83974,1,1.26885,0.0057331,0.0057331,0.0057331
864,1927.15,0.02152,0.83974,1,1.30869,0.00572815,0.00572815,0.00572815
865,1929.37,0.01525,0.84615,1,1.28413,0.0057232,0.0057232,0.0057232
866,1931.76,0.0127,0.84615,1,1.30835,0.00571825,0.00571825,0.00571825
867,1934.01,0.02611,0.83974,1,1.30313,0.0057133,0.0057133,0.0057133
868,1936.25,0.01568,0.83974,1,1.31113,0.00570835,0.00570835,0.00570835
869,1938.55,0.01472,0.83333,1,1.30586,0.0057034,0.0057034,0.0057034
870,1940.88,0.02363,0.83333,1,1.29727,0.00569845,0.00569845,0.00569845
871,1943.17,0.01332,0.83333,1,1.27822,0.0056935,0.0056935,0.0056935
872,1945.47,0.03668,0.82692,1,1.26191,0.00568855,0.00568855,0.00568855
873,1947.78,0.03464,0.82692,1,1.22949,0.0056836,0.0056836,0.0056836
874,1950.08,0.01834,0.82692,1,1.22178,0.00567865,0.00567865,0.00567865
875,1952.32,0.02393,0.82692,1,1.22725,0.0056737,0.0056737,0.0056737
876,1954.6,0.01624,0.82051,1,1.24619,0.00566875,0.00566875,0.00566875
877,1956.85,0.02334,0.82051,1,1.29082,0.0056638,0.0056638,0.0056638
878,1959.12,0.02634,0.8141,1,1.37393,0.00565885,0.00565885,0.00565885
879,1961.36,0.00846,0.8141,1,1.37422,0.0056539,0.0056539,0.0056539
880,1963.57,0.028,0.8141,1,1.37305,0.00564895,0.00564895,0.00564895
881,1965.82,0.03016,0.8141,1,1.40957,0.005644,0.005644,0.005644
882,1968.17,0.01764,0.8141,1,1.37305,0.00563905,0.00563905,0.00563905
883,1970.45,0.01887,0.8141,1,1.3748,0.0056341,0.0056341,0.0056341
884,1972.72,0.01492,0.80769,1,1.43848,0.00562915,0.00562915,0.00562915
885,1974.99,0.02469,0.80769,1,1.42998,0.0056242,0.0056242,0.0056242
886,1977.26,0.01391,0.80128,1,1.46123,0.00561925,0.00561925,0.00561925
887,1979.59,0.01551,0.80128,1,1.48613,0.0056143,0.0056143,0.0056143
888,1982.07,0.01385,0.80128,1,1.45791,0.00560935,0.00560935,0.00560935
889,1984.7,0.0266,0.79487,1,1.47119,0.0056044,0.0056044,0.0056044
890,1986.99,0.01343,0.80128,1,1.45156,0.00559945,0.00559945,0.00559945
891,1989.16,0.00869,0.80769,1,1.41943,0.0055945,0.0055945,0.0055945
892,1991.9,0.01519,0.8141,1,1.42212,0.00558955,0.00558955,0.00558955
893,1994.21,0.01482,0.8141,1,1.42119,0.0055846,0.0055846,0.0055846
894,1996.41,0.01106,0.80128,1,1.53535,0.00557965,0.00557965,0.00557965
895,1998.52,0.0209,0.79487,1,1.52402,0.0055747,0.0055747,0.0055747
896,2000.65,0.01773,0.80128,1,1.5376,0.00556975,0.00556975,0.00556975
897,2002.91,0.01649,0.78846,1,1.53994,0.0055648,0.0055648,0.0055648
898,2005.04,0.01276,0.79487,1,1.56582,0.00555985,0.00555985,0.00555985
899,2007.14,0.01299,0.80128,1,1.60903,0.0055549,0.0055549,0.0055549
900,2009.4,0.01328,0.79487,1,1.55894,0.00554995,0.00554995,0.00554995
901,2011.53,0.02374,0.78846,1,1.61504,0.005545,0.005545,0.005545
902,2013.8,0.01037,0.78846,1,1.64209,0.00554005,0.00554005,0.00554005
903,2016.09,0.01712,0.78846,1,1.64229,0.0055351,0.0055351,0.0055351
904,2018.25,0.01811,0.79487,1,1.66196,0.00553015,0.00553015,0.00553015
905,2020.38,0.00997,0.80128,1,1.67783,0.0055252,0.0055252,0.0055252
906,2022.49,0.0196,0.80769,1,1.68052,0.00552025,0.00552025,0.00552025
907,2024.67,0.0089,0.80769,1,1.67861,0.0055153,0.0055153,0.0055153
908,2026.74,0.01929,0.80128,1,1.68301,0.00551035,0.00551035,0.00551035
909,2028.8,0.0183,0.78205,1,1.73916,0.0055054,0.0055054,0.0055054
910,2030.93,0.01363,0.78846,1,1.76738,0.00550045,0.00550045,0.00550045
911,2033.02,0.01306,0.79487,1,1.76699,0.0054955,0.0054955,0.0054955
912,2035.15,0.02568,0.80128,1,1.77966,0.00549055,0.00549055,0.00549055
913,2037.34,0.01392,0.80128,1,1.7752,0.0054856,0.0054856,0.0054856
914,2039.51,0.01213,0.80128,1,1.68018,0.00548065,0.00548065,0.00548065
915,2041.73,0.01375,0.80769,1,1.63301,0.0054757,0.0054757,0.0054757
916,2044.08,0.01279,0.82051,1,1.62729,0.00547075,0.00547075,0.00547075
917,2046.29,0.01201,0.82692,1,1.60781,0.0054658,0.0054658,0.0054658
918,2048.52,0.01944,0.82692,1,1.55303,0.00546085,0.00546085,0.00546085
919,2050.7,0.00671,0.82692,1,1.51641,0.0054559,0.0054559,0.0054559
920,2053.05,0.01494,0.82692,1,1.50093,0.00545095,0.00545095,0.00545095
921,2055.13,0.02698,0.82692,1,1.51621,0.005446,0.005446,0.005446
922,2057.32,0.01161,0.82051,1,1.5335,0.00544105,0.00544105,0.00544105
923,2059.37,0.02478,0.82051,1,1.51914,0.0054361,0.0054361,0.0054361
924,2061.4,0.01181,0.8141,1,1.51904,0.00543115,0.00543115,0.00543115
925,2063.54,0.02216,0.8141,1,1.5499,0.0054262,0.0054262,0.0054262
926,2065.64,0.01369,0.80769,1,1.63037,0.00542125,0.00542125,0.00542125
927,2067.71,0.01533,0.80128,1,1.65039,0.0054163,0.0054163,0.0054163
928,2069.98,0.01424,0.80128,1,1.65898,0.00541135,0.00541135,0.00541135
929,2072.21,0.0167,0.80128,1,1.63223,0.0054064,0.0054064,0.0054064
930,2074.33,0.01946,0.80769,1,1.57578,0.00540145,0.00540145,0.00540145
931,2076.49,0.03183,0.80769,1,1.5625,0.0053965,0.0053965,0.0053965
932,2078.6,0.02424,0.80769,1,1.50898,0.00539155,0.00539155,0.00539155
933,2080.65,0.01432,0.82051,1,1.48306,0.0053866,0.0053866,0.0053866
934,2082.68,0.01328,0.82051,1,1.45225,0.00538165,0.00538165,0.00538165
935,2084.67,0.01815,0.82051,1,1.45918,0.0053767,0.0053767,0.0053767
936,2086.74,0.03324,0.83333,1,1.42896,0.00537175,0.00537175,0.00537175
937,2088.77,0.01513,0.83333,1,1.47412,0.0053668,0.0053668,0.0053668
938,2090.79,0.02518,0.83333,1,1.45586,0.00536185,0.00536185,0.00536185
939,2092.81,0.01494,0.83974,1,1.44766,0.0053569,0.0053569,0.0053569
940,2094.99,0.02204,0.83974,1,1.44675,0.00535195,0.00535195,0.00535195
941,2097.04,0.0106,0.83974,1,1.44297,0.005347,0.005347,0.005347
942,2099.07,0.02155,0.83333,1,1.42771,0.00534205,0.00534205,0.00534205
943,2101.05,0.01366,0.83333,1,1.44053,0.0053371,0.0053371,0.0053371
944,2103.12,0.01687,0.83333,1,1.4376,0.00533215,0.00533215,0.00533215
945,2105.19,0.01578,0.83333,1,1.45879,0.0053272,0.0053272,0.0053272
946,2107.21,0.00876,0.82051,1,1.4916,0.00532225,0.00532225,0.00532225
947,2109.2,0.05374,0.82051,1,1.45996,0.0053173,0.0053173,0.0053173
948,2111.25,0.0145,0.82692,1,1.47031,0.00531235,0.00531235,0.00531235
949,2113.27,0.01993,0.82692,1,1.49136,0.0053074,0.0053074,0.0053074
950,2115.3,0.01162,0.82051,1,1.52949,0.00530245,0.00530245,0.00530245
951,2117.35,0.01516,0.82051,1,1.53857,0.0052975,0.0052975,0.0052975
952,2119.39,0.01829,0.82692,1,1.58955,0.00529255,0.00529255,0.00529255
953,2121.41,0.0107,0.82692,1,1.56729,0.0052876,0.0052876,0.0052876
954,2123.41,0.01952,0.82692,1,1.55674,0.00528265,0.00528265,0.00528265
955,2125.42,0.01243,0.83333,1,1.59814,0.0052777,0.0052777,0.0052777
956,2127.45,0.01577,0.83333,1,1.57305,0.00527275,0.00527275,0.00527275
957,2129.42,0.01622,0.83333,1,1.58838,0.0052678,0.0052678,0.0052678
958,2131.48,0.01986,0.83333,1,1.5875,0.00526285,0.00526285,0.00526285
959,2133.5,0.01628,0.83333,1,1.62295,0.0052579,0.0052579,0.0052579
960,2135.55,0.01204,0.83333,1,1.63171,0.00525295,0.00525295,0.00525295
961,2137.6,0.01148,0.83333,1,1.60352,0.005248,0.005248,0.005248
962,2139.67,0.01198,0.82692,1,1.58477,0.00524305,0.00524305,0.00524305
963,2141.72,0.01656,0.82051,1,1.60405,0.0052381,0.0052381,0.0052381
964,2143.77,0.01846,0.82051,1,1.63855,0.00523315,0.00523315,0.00523315
965,2145.8,0.01294,0.82051,1,1.61514,0.0052282,0.0052282,0.0052282
966,2147.93,0.01607,0.82051,1,1.62246,0.00522325,0.00522325,0.00522325
967,2150.04,0.01611,0.8141,1,1.59375,0.0052183,0.0052183,0.0052183
968,2152.21,0.02317,0.8141,1,1.65229,0.00521335,0.00521335,0.00521335
969,2154.34,0.01092,0.82692,1,1.60908,0.0052084,0.0052084,0.0052084
970,2156.41,0.01543,0.82692,1,1.62988,0.00520345,0.00520345,0.00520345
971,2158.49,0.0176,0.82692,1,1.63159,0.0051985,0.0051985,0.0051985
972,2160.68,0.01424,0.82692,1,1.64434,0.00519355,0.00519355,0.00519355
973,2163.05,0.01532,0.82051,1,1.63027,0.0051886,0.0051886,0.0051886
974,2165.34,0.011,0.82051,1,1.64551,0.00518365,0.00518365,0.00518365
975,2167.46,0.01367,0.82692,1,1.61504,0.0051787,0.0051787,0.0051787
976,2169.54,0.01638,0.82692,1,1.61729,0.00517375,0.00517375,0.00517375
977,2171.59,0.0121,0.82692,1,1.59375,0.0051688,0.0051688,0.0051688
978,2173.71,0.01026,0.82051,1,1.54883,0.00516385,0.00516385,0.00516385
979,2175.76,0.01407,0.82051,1,1.55361,0.0051589,0.0051589,0.0051589
980,2177.82,0.02076,0.82051,1,1.55459,0.00515395,0.00515395,0.00515395
981,2179.81,0.01372,0.8141,1,1.58242,0.005149,0.005149,0.005149
982,2181.82,0.01369,0.8141,1,1.54746,0.00514405,0.00514405,0.00514405
983,2183.91,0.02063,0.8141,1,1.5709,0.0051391,0.0051391,0.0051391
984,2185.95,0.01794,0.80769,1,1.58184,0.00513415,0.00513415,0.00513415
985,2187.99,0.02004,0.80769,1,1.59092,0.0051292,0.0051292,0.0051292
986,2190.06,0.01333,0.80769,1,1.63437,0.00512425,0.00512425,0.00512425
987,2192.11,0.01545,0.80769,1,1.59512,0.0051193,0.0051193,0.0051193
988,2194.19,0.0138,0.79487,1,1.59189,0.00511435,0.00511435,0.00511435
989,2196.22,0.03481,0.80128,1,1.57812,0.0051094,0.0051094,0.0051094
990,2198.29,0.02129,0.80128,1,1.61328,0.00510445,0.00510445,0.00510445
991,2200.34,0.01235,0.80128,1,1.5752,0.0050995,0.0050995,0.0050995
992,2202.4,0.01997,0.80128,1,1.58765,0.00509455,0.00509455,0.00509455
993,2204.42,0.0154,0.8141,1,1.59687,0.0050896,0.0050896,0.0050896
994,2206.46,0.01188,0.8141,1,1.56182,0.00508465,0.00508465,0.00508465
995,2208.5,0.02493,0.8141,1,1.56172,0.0050797,0.0050797,0.0050797
996,2210.54,0.00967,0.8141,1,1.5208,0.00507475,0.00507475,0.00507475
997,2212.67,0.02046,0.80769,1,1.50371,0.0050698,0.0050698,0.0050698
998,2214.77,0.01531,0.80769,1,1.52485,0.00506485,0.00506485,0.00506485
999,2216.82,0.01651,0.78846,1,1.51377,0.0050599,0.0050599,0.0050599
1000,2218.84,0.0163,0.79487,1,1.50337,0.00505495,0.00505495,0.00505495
1001,2220.86,0.01395,0.80128,1,1.56406,0.00505,0.00505,0.00505
1002,2222.9,0.01147,0.79487,1,1.61689,0.00504505,0.00504505,0.00504505
1003,2224.96,0.02515,0.79487,1,1.62656,0.0050401,0.0050401,0.0050401
1004,2226.99,0.01993,0.80128,1,1.65117,0.00503515,0.00503515,0.00503515
1005,2229.05,0.01134,0.80128,1,1.64297,0.0050302,0.0050302,0.0050302
1006,2231.08,0.0166,0.80128,1,1.61567,0.00502525,0.00502525,0.00502525
1007,2233.09,0.01463,0.80128,1,1.59492,0.0050203,0.0050203,0.0050203
